State,Profit,Quantity
California,125.1432,4
California,12.672,5
California,11.151,9
California,2.1546,1
California,1.5602,1
Arizona,8.381,5
Arizona,-35.8848,6
Missouri,15.2544,1
Iowa,3.4944,1
Minnesota,12.1348,1
Kansas,60.1412,2
Michigan,2.4288,2
Michigan,7.4872,2
Kansas,8.0712,3
Iowa,2.592,3
Michigan,9.5256,3
Michigan,0,3
Michigan,20.6336,4
Minnesota,3.614,5
Iowa,12.691,5
Missouri,751.7601,7
Missouri,197.9208,7
Missouri,20.7312,7
Michigan,13.3056,9
Wisconsin,84.5154,9
Michigan,245.7,5
Texas,3.798000000,1
Illinois,7.9378,1
Texas,0.8624,1
Illinois,1.8144,1
Illinois,1.2376,1
Texas,0.654000000,1
Illinois,0.3094,2
Illinois,14.2272,2
Illinois,23.7742,2
Illinois,3.3524,2
Illinois,2.205,3
Texas,3.2214,3
Illinois,15.9348,3
Texas,23.235,3
Texas,5.6376,3
Illinois,31.5825,3
Illinois,5.6,4
Illinois,146.79,5
Texas,3.9424,8
Texas,6.7536,9
Texas,130.7581,11
Illinois,-14.7594,1
Texas,-2.667,2
Texas,-5.823,3
Texas,-160.96,4
Texas,-10.15,5
Texas,-24.7086,6
Texas,-13.3424,8
New York,3.0774,1
New York,2.224,2
Rhode Island,4.116,2
New York,8.922,2
New York,8.0652,2
New York,3.1161,3
New York,6.3072,3
New Jersey,7.0854,3
Massachusetts,28.1718,3
Massachusetts,28.1718,3
New York,17.22,3
New Jersey,8.0997,3
Massachusetts,4.9648,4
New York,14.3068,4
New York,201.312,4
New York,117.0104,4
New York,55.896,4
New York,32.97,5
Massachusetts,10.327,5
Massachusetts,69.705,5
New Hampshire,14.651,5
New Jersey,12.72,6
New York,0.3024,6
District of Columbia,19.2384,6
Massachusetts,19.2384,6
Rhode Island,160.0398,6
New Hampshire,84.9436,7
District of Columbia,13.2288,8
Delaware,149.76,9
Ohio,1.0269,1
Ohio,0.2996,1
Pennsylvania,1.9845,1
Ohio,19.99,2
Pennsylvania,2.8884,2
Ohio,3.4398,3
Ohio,4.0338,3
Ohio,20.5764,3
Ohio,5.4432,3
Pennsylvania,2.7984,4
Ohio,11.1024,4
Ohio,11.223,6
New York,3.6848,7
Ohio,-9.7608,7
Kentucky,8.2156,2
Kentucky,32.346,2
Alabama,1.1946,2
Alabama,46.1184,2
Georgia,49.9704,3
Virginia,15.552,5
Alabama,301.968,6
Mississippi,22.0032,8
Louisiana,219.6546,11
North Carolina,5.9384,1
North Carolina,4.4312,2
Tennessee,8.445000000,3
North Carolina,-47.2542,3
North Carolina,53.8048,4
Florida,8.8704,6
Florida,13.0928,7
Florida,-2.5256,1
North Carolina,-20.4468,3
Florida,-7.68,5
California,68.04,1
California,1.395,1
California,5.751,1
California,2.4,1
California,3.1752,1
California,22.9877,1
Washington,3.1104,1
California,4.3428,1
Washington,1.8604,1
California,2.0228,2
California,2.79,2
California,1.0208,2
California,27.882,2
California,6.4128,2
California,6.2208,2
California,2.19,2
Nevada,29.4372,3
California,0.1674,3
California,68.976,3
California,73.41,3
Utah,79.8912,3
Washington,0.407400000,3
Washington,2.9346,3
California,1.872,3
California,22.1184,4
California,26.376,4
California,5.4332,4
California,55.764,4
California,109.7208,4
California,11.3288,4
California,4.5008,4
California,11.206,5
California,4.224,5
California,15.552,5
Washington,15.552,5
Washington,52.532,5
California,7.945000000,5
California,15.2292,6
Nevada,17.5812,6
New Mexico,138.3552,6
California,38.29,7
New Mexico,21.7728,7
California,22.6275,7
California,9.471700000,7
New Mexico,25.424,8
California,75.6952,14
California,11.5584,2
California,7.4256,2
Washington,33.64,2
California,4.1832,3
Nevada,1644.2913,3
Arizona,33.7212,3
California,23.4976,4
Washington,19.376,4
California,46.225,5
California,206.6232,6
Indiana,2.6416,1
North Dakota,0.868,1
Indiana,78.1954,1
Minnesota,1.8,1
Indiana,5.5566,1
Wisconsin,4.1916,1
Minnesota,178.91,2
Indiana,16.2688,2
Michigan,1.0192,2
Oklahoma,1.9024,2
Wisconsin,1.4456,2
Kansas,149.382,2
Oklahoma,35.6776,2
Oklahoma,15.3888,2
Indiana,0.1008,2
Michigan,53.8608,2
Michigan,8.7138,2
Oklahoma,6.2208,2
Indiana,6.8768,2
Indiana,5.2528,2
Michigan,6.715,2
Missouri,226.3626,2
Oklahoma,5.7594,2
Oklahoma,3.4086,3
Oklahoma,251.8911,3
Wisconsin,109.422,3
Kansas,26.985,3
Minnesota,12.5118,3
Minnesota,34.3896,3
Missouri,757.4112,3
Wisconsin,45.84,3
Wisconsin,8.5728,3
Michigan,17.253,3
Wisconsin,17.6673,3
Iowa,49.9704,3
Michigan,9.3312,3
Minnesota,143.1918,3
Kansas,7.158600000,3
Wisconsin,5.8887,3
Oklahoma,12.0252,4
Wisconsin,4.9648,4
Indiana,14.2688,4
Iowa,6.858,4
Michigan,42.0744,4
Oklahoma,55.936,4
Minnesota,19.872,4
Wisconsin,11.592,4
Indiana,13.2352,4
Indiana,12.4416,4
Indiana,13.3176,4
Oklahoma,55.896,4
Wisconsin,13.9328,4
Wisconsin,26.564,5
Michigan,3.614,5
Wisconsin,3.969,5
Indiana,50.352,5
Michigan,7.056,5
Michigan,8.93,5
Missouri,12.549,5
North Dakota,12.691,5
Indiana,36.8245,5
Nebraska,1.1775,5
Nebraska,9.0055,5
Indiana,24.84,5
Oklahoma,15.552,5
Indiana,42.3625,5
Indiana,17.524,5
Indiana,50.94,6
Oklahoma,14.4354,6
Indiana,14.256,6
Wisconsin,301.968,6
Oklahoma,19.2556,7
Michigan,9.198,7
Oklahoma,9.8784,7
Wisconsin,21.7728,7
Wisconsin,137.2896,9
Michigan,37.23,3
Texas,1.674,1
Texas,7.0659,1
Illinois,0.91,2
Texas,0.590400000,2
Texas,0.590400000,2
Texas,1.0348,2
Texas,4.4312,2
Texas,1.1016,2
Texas,0.5668,2
Texas,8.88,2
Texas,8.88,2
Texas,15.8756,2
Illinois,3.2616,2
Texas,2.14,2
Texas,3.7584,2
Texas,3.6288,2
Texas,6.6312,2
Illinois,2.3952,2
Texas,-14.8832,2
Texas,5.5616,2
Texas,-1.041,2
Illinois,0.6408,3
Texas,0.546000000,3
Texas,1.002,3
Texas,49.3938,3
Texas,2.3409,3
Illinois,5.6784,3
Illinois,5.6784,3
Texas,3.21,3
Texas,5.6112,3
Illinois,-3.168,3
Illinois,-48.9549,3
Texas,-15.5904,3
Texas,38.5722,3
Texas,6.812,4
Texas,7.2576,4
Illinois,2.065,5
Texas,14.3075,5
Texas,20.2986,6
Illinois,26.1156,6
Texas,3.9004,7
Texas,10.56,8
Texas,-172.7328,8
Texas,4.266,9
Illinois,26.4654,9
Texas,-14.688,9
Texas,33.831,10
Illinois,-23.548,1
Illinois,-4.704,2
Texas,-9.5568,2
Texas,-4.3584,2
Texas,-166.3935,3
Illinois,-1143.891,3
Texas,-11.0208,3
Texas,-6.8634,3
Texas,-7.8225,3
Texas,-13.896,3
Texas,-17.046,3
Texas,-99.1032,4
Illinois,-18.8364,4
Texas,-6.286,4
Illinois,-16.467,5
Texas,-45.84,5
Texas,-25.2185,5
Texas,-186.5682,6
Texas,-22.0416,6
Illinois,-46.3946,7
Illinois,-69.3952,7
Illinois,-172.557,9
Illinois,-42.4638,9
Texas,-17.469,9
Texas,-14.1696,9
Texas,-6.93,10
Delaware,11.0544,1
Maryland,0.738,1
New York,7.5371,1
Rhode Island,13.984,1
New York,8.49,1
Delaware,5.5392,1
New York,3.1104,1
Massachusetts,2.215500000,1
Maryland,103.2284,2
New York,124.488,2
New Jersey,1.3514,2
New York,4.3524,2
New York,1.6896,2
New York,3.1096,2
Maine,3.8822,2
Maine,13.428,2
Massachusetts,18.94,2
West Virginia,3.0576,2
New Jersey,24.5998,2
New York,5.3392,2
Massachusetts,11.5432,2
New Jersey,5.7624,2
New York,5.2256,2
Connecticut,10.8136,2
New York,2.19,2
New York,20.682,3
Delaware,2.5056,3
New York,17.1678,3
New York,4.4892,3
New York,6.0147,3
Delaware,5.3949,3
Maryland,3.6018,3
New Jersey,14.904,3
New York,6.8724,3
Connecticut,9.3312,3
Massachusetts,8.7906,3
Massachusetts,9.3312,3
New York,7.668,3
Rhode Island,7.0218,3
New York,5.389800000,3
New York,10.3473,3
New York,3.0498,3
Rhode Island,34.539,3
Massachusetts,6.6846,3
New Hampshire,8.0997,3
New Jersey,29.9808,4
New York,7.5992,4
New Jersey,96.416,4
Maryland,5.4144,4
Massachusetts,6.9372,4
New York,109.7208,4
New York,12.4416,4
Rhode Island,91.9508,4
New Jersey,621.9744,4
New York,1.6712,4
New York,56.264,4
New York,38.3508,4
New Jersey,10.4875,5
New York,141.2775,5
New York,3.44,5
Delaware,390.977,5
Massachusetts,51.57,5
West Virginia,40.376,5
Maryland,14.161,5
Maryland,133.152,5
New York,21.7845,5
New York,17.472,5
New York,47.952,5
Connecticut,71.5375,5
New Hampshire,17.524,5
New Jersey,39.948,5
Rhode Island,582.232,5
Massachusetts,68.8464,6
New York,6.72,6
New Hampshire,68.364,6
New York,5.0112,6
Massachusetts,8.1216,6
New Jersey,18.6624,6
Massachusetts,315.7404,6
New York,14.6825,7
Massachusetts,219.4514,7
New York,13.2986,7
New Hampshire,11.8272,8
West Virginia,219.4416,8
Maryland,63.135,9
Ohio,3.2161,1
Ohio,1.3716,1
Ohio,1.6762,1
Pennsylvania,3.246,1
Ohio,16.1568,2
Pennsylvania,0.590400000,2
New York,3.8136,2
Ohio,1.7138,2
Pennsylvania,1.917,2
Pennsylvania,3.276,2
Ohio,5.8812,2
Ohio,15.49,2
Ohio,3.6288,2
Ohio,32.4684,2
Pennsylvania,15.49,2
Pennsylvania,5.5512,2
Pennsylvania,2.6892,2
Ohio,2.401,2
Pennsylvania,0.6696,2
Pennsylvania,-17.6076,2
Pennsylvania,-0.697600000,2
Ohio,1.1556,3
Pennsylvania,3.3312,3
Pennsylvania,1.002,3
New York,27.7911,3
New York,4.35,3
New York,40.872,3
New York,6.4206,3
Pennsylvania,1.6008,3
Pennsylvania,2.646,3
Ohio,7.5087,3
Pennsylvania,15.9348,3
Ohio,29.302,4
New York,32.6704,4
New York,3.2944,4
New York,6.924,4
New York,18.8732,4
New York,10.43,4
Ohio,3.3408,4
Ohio,11.1024,4
Pennsylvania,7.2576,4
Pennsylvania,6.7048,4
Pennsylvania,7.2576,4
Pennsylvania,-23.364,4
Pennsylvania,21.1428,4
New York,9.1785,5
Pennsylvania,35.3295,5
Pennsylvania,5.369,5
Ohio,146.79,5
Pennsylvania,9.072,5
Ohio,3.752,5
Ohio,1.2528,6
Pennsylvania,3.4974,6
Pennsylvania,10.8864,6
Pennsylvania,-165.768,6
Pennsylvania,18.396,7
Pennsylvania,78.6828,7
Ohio,25.011,7
Pennsylvania,1.2672,8
New York,46.9952,8
Ohio,15.6078,9
Ohio,10.08,9
Pennsylvania,24.857,10
New York,100.1403,13
Pennsylvania,-1.4982,1
Pennsylvania,-8.6058,1
Ohio,-2.61,2
Pennsylvania,-82.99,2
Ohio,-4.5936,3
Ohio,-22.62,3
Ohio,-17.9424,3
Pennsylvania,-7.5768,3
Ohio,-4.9728,4
Pennsylvania,-12.208,4
Pennsylvania,-18.4624,4
Pennsylvania,-6.952,4
Pennsylvania,-4.7625,5
Pennsylvania,-7.85,5
Pennsylvania,-23.8855,5
Ohio,-100.92,6
Ohio,-9.5018,7
Ohio,-46.592,7
Ohio,-5.2416,8
Georgia,635.495,1
Kentucky,1.4112,1
Virginia,1.8998,1
Alabama,2.4402,1
Kentucky,3.0084,1
Georgia,16.7328,1
Georgia,3.8775,1
Virginia,44.8896,2
Alabama,1.0904,2
Arkansas,1.419,2
Kentucky,1.4796,2
Georgia,13.428,2
Georgia,54.9976,2
Kentucky,274.491,2
Kentucky,28.0032,2
Mississippi,6.939,2
Virginia,4.7236,2
Virginia,1.316,2
Virginia,4.8118,2
Georgia,9.2928,2
Mississippi,21.0128,2
Virginia,8.34,2
Virginia,10.518,2
Georgia,4.9608,3
Mississippi,2.1684,3
Georgia,41.952,3
Kentucky,48.3771,3
Virginia,56.55,3
Virginia,118.3413,3
Mississippi,0.2334,3
Arkansas,9.3312,3
Virginia,9.3312,3
Georgia,3.7128,4
Mississippi,25.7488,4
Virginia,20.7,4
Kentucky,0.311200000,4
Arkansas,12.7008,4
South Carolina,12.4416,4
Georgia,125.1432,4
Georgia,13.452,5
Georgia,42.225,5
Georgia,7.56,5
Kentucky,41.4276,6
Arkansas,14.4,6
Alabama,15.5204,7
Georgia,84.9436,7
Mississippi,240.5648,8
Georgia,58.9192,8
Virginia,0,8
Kentucky,62.1414,9
Georgia,152.118,9
Kentucky,375.4296,12
Mississippi,147.0896,14
Florida,0.9963,1
Tennessee,1.05,1
Florida,1.651,1
Tennessee,-4.767,1
Tennessee,-12.9568,1
Florida,4.2384,2
Florida,1.2192,2
Tennessee,0.3168,2
Florida,1.6704,2
Florida,3.9474,2
Tennessee,1.6704,2
Florida,3.6288,2
North Carolina,3.6288,2
Florida,-29.4368,2
North Carolina,4.6176,2
Florida,-1.041,2
North Carolina,3.506,2
Florida,50.3658,3
Florida,4.8525,3
Florida,1.002,3
North Carolina,0.4644,3
Florida,5.9175,3
North Carolina,5.9175,3
Florida,3.8844,3
North Carolina,4.0338,3
Florida,32.4342,3
Florida,2.0088,4
North Carolina,3.3408,4
Tennessee,4.2,4
Florida,3.4216,4
Florida,7.4816,4
Florida,31.4712,4
North Carolina,65.325600000,4
Tennessee,-63.0056,4
Florida,4.1965,5
Florida,2.132,5
Florida,15.8436,6
Florida,31.8696,6
Florida,10.8864,6
North Carolina,30.4682,7
Florida,-6.9216,2
Florida,-26.726,2
Tennessee,-14.592,2
Tennessee,-2.5632,2
Florida,-11.418,3
Florida,-3.5508,3
Florida,-2.7588,3
Tennessee,-3.0366,3
North Carolina,-1306.5504,4
Florida,-33.484,5
North Carolina,-5.412,5
Tennessee,-7.92,5
North Carolina,-33.636,6
North Carolina,-28.6272,7
Florida,-21.0848,8
California,18.3168,1
California,2.9646,1
California,2.2412,1
California,10.0282,1
California,4.9271,1
California,0.7228,1
Washington,2.9562,1
California,0.6516,1
Nevada,0,1
California,1.4112,1
California,2.3177,1
California,1.0166,1
California,0.203400000,1
California,4.1916,1
California,101.3488,2
California,15.764,2
California,1.4456,2
California,1.6704,2
California,2.224,2
New Mexico,3.4776,2
Washington,1.4456,2
Washington,11.4452,2
California,58.4962,2
California,3.5178,2
California,1.1656,2
California,1.9698,2
California,2.9568,2
California,2.7166,2
California,5.796,2
Montana,6.8714,2
California,53.2608,2
California,21.0128,2
California,6.3504,2
California,45.9754,2
California,3.852,2
California,6.4128,2
California,5.7624,2
California,4.8804,2
California,6.2208,2
California,6.321,2
California,40.1702,2
California,27.882,2
California,3.0268,2
Idaho,18.2112,2
Utah,21.0128,2
Washington,8.7138,2
Washington,24.2696,2
California,15.2712,2
Washington,61.389,2
Washington,80.6312,2
New Mexico,4.3368,2
California,12.222,3
California,78.5088,3
California,2.8536,3
California,2.3814,3
Washington,6.2016,3
California,3.6156,3
Washington,4.1124,3
California,22.2,3
California,5.97,3
California,53.4954,3
California,150.984,3
Montana,13.9392,3
New Mexico,9.3312,3
Washington,9.3564,3
California,13.8915,3
California,18.6093,3
Washington,13.0284,3
Washington,7.605,3
California,11.8584,4
California,29.6688,4
Idaho,66.0736,4
California,6.0736,4
California,3.36,4
Washington,4.3296,4
California,5.6448,4
Washington,5.9136,4
California,16.0928,4
California,97.88,4
California,80.3404,4
New Mexico,92.2368,4
California,4.0664,4
Washington,7.186400000,4
California,459.396,5
California,24.3595,5
California,6.206,5
California,6.206,5
New Mexico,2.184,5
Washington,5.56,5
California,20.539,5
California,5.8045,5
Washington,8.184,5
California,46.953,5
California,27.783,5
California,9.63,5
California,13.455,5
California,114.9385,5
California,15.552,5
California,15.065,5
Washington,14.651,5
California,0,5
Nevada,24.998,5
Utah,12.432,5
California,136.6176,6
California,23.5872,6
Washington,66.3264,6
California,30.2232,6
California,6.4944,6
California,8.1192,6
Washington,30.9504,6
California,9.072,6
California,18.6624,6
California,18.6624,6
California,25.02,6
California,5.0596,7
California,5.2332,7
California,5.733,7
California,0,7
Washington,0.390600000,7
California,10.584,7
California,9.8784,7
California,140.5957,7
California,334.1142,7
California,204.7682,7
Washington,70.0336,7
California,10.5072,8
California,9.6048,8
California,27.4856,8
Washington,19.2472,8
Utah,32.936,8
Utah,28.8576,9
California,44.955,9
Washington,5.450400000,9
Arizona,0.1584,1
California,1.5548,1
California,1.305,1
California,1.6588,1
Arizona,16.2342,1
Oregon,8.716800000,2
Colorado,2.3686,2
Oregon,0.734800000,2
California,2.7956,2
California,2.1492,2
Montana,2.2098,2
Washington,2.1336,2
Arizona,-6.396,2
Colorado,0.73,2
Oregon,0.698400000,2
California,6.4638,3
California,6.5754,3
California,13.896,3
California,29.0136,3
California,2.1684,3
Washington,30.2316,3
Oregon,-2.1195,3
Arizona,4.3326,3
Colorado,5.4432,3
Colorado,9.9468,3
California,4.6816,4
California,38.6848,4
California,7.2268,4
California,25.176,4
Colorado,7.2576,4
Colorado,3.267,5
California,28.896,5
California,7.553,5
California,5.334,5
California,42.045,5
California,13.473,5
California,9.828,5
Utah,13.0375,5
Washington,32.396,5
Arizona,3.857,5
California,67.86,6
California,14.1426,6
California,17.55,6
California,4.6488,6
Washington,10.3194,6
Oregon,26.64,6
California,19.194,7
California,52.776,8
Arizona,-11.8256,8
California,5.4288,9
California,7.56,9
Colorado,-95.823000000,9
California,153.1152,14
California,22.736,14
Arizona,-6.104,2
Arizona,-3.6212,2
Colorado,-2.1756,2
Colorado,-15.8356,2
Colorado,-9.223,5
Colorado,-6.5736,6
Arizona,-3.3264,7
Michigan,3.9906,2
Wisconsin,143.982,5
Oklahoma,213.7044,6
Texas,21.42,2
Illinois,5.998000000,2
Texas,14.7582,3
Texas,-2.918,4
Texas,-87.6672,4
Texas,88.1804,7
Illinois,156.047,2
New York,11.1294,1
New York,0.529900000,1
New York,33.3256,2
Connecticut,14.9925,3
Delaware,52.734,3
Massachusetts,27.3528,3
Delaware,170.5113,3
New York,100.9113,3
New York,323.955,3
New York,647.892,8
New York,767.2005,11
Pennsylvania,-3.094,2
Pennsylvania,21.897,2
New York,3919.9888,4
Ohio,-22.7435,5
Ohio,-11.5188,1
Ohio,-24.4764,3
Virginia,4.3624,2
Virginia,5.998800000,3
Georgia,129.6,4
Florida,13.8579,3
California,0.4356,1
California,9.6657,1
Washington,87.9912,2
California,5.1015,3
California,132.5898,3
California,39.5,5
California,87.89,5
Utah,449.985,5
Colorado,1.3596,2
Colorado,13.5626,2
California,-3.504,2
California,4.498,2
Oregon,-8.4582,3
California,377.73,3
California,15.1116,3
California,25.497,3
Oregon,-7.17,3
Washington,-7.0146,3
California,70.556400000,4
Washington,60.4768,4
Colorado,0.849500000,5
California,1007.9832,6
California,363.9048,8
Colorado,-938.28,6
Oklahoma,374.3792,8
Illinois,-7.3015,1
Illinois,335.9944,2
Illinois,8.999400000,2
New York,6.168,3
New York,249.995,2
Ohio,65.9934,3
Georgia,50.2425,3
Georgia,126.0558,3
Georgia,28.3095,3
Florida,31.996,4
California,1.017,1
Washington,26.3912,2
Washington,742.632,4
Washington,2.6973,1
Arizona,0.693,2
Arizona,50.3988,2
Colorado,9.184500000,3
Washington,19.9665,3
Washington,8.997000000,3
Arizona,13,4
Washington,209.58,6
Nevada,59.493,7
Indiana,449.991,2
Michigan,74.975,2
Michigan,134.654,2
Michigan,94.4925,3
Missouri,220.4853,3
Wisconsin,229.9908,4
Missouri,2.299000000,5
Texas,3.5742,2
Illinois,2.0388,2
Illinois,16.6788,2
Illinois,125.198,2
Texas,64.674,3
Illinois,71.9928,4
Texas,33.9065,5
Texas,11.996,5
Texas,265.4232,6
Texas,150.36,6
Texas,88.485000000,6
Illinois,-0.626500000,7
Illinois,135.456,8
Illinois,60.9552,8
Illinois,137.264,2
Massachusetts,88.3932,2
Rhode Island,83.9916,2
Massachusetts,93.594,2
New Jersey,52.49,2
New York,66.9546,3
New York,37.7874,3
Rhode Island,3.8655,3
New Jersey,19.8276,4
New York,70.5028,4
New Hampshire,517.4793,9
Pennsylvania,91.9954,2
Ohio,-9.8724,2
Pennsylvania,-123.998,2
Ohio,-81.664,8
Kentucky,3.24,1
Alabama,23.5248,2
Mississippi,257.9871,3
Mississippi,0.779400000,3
Kentucky,188.1404,7
North Carolina,4.1391,1
North Carolina,29.495,2
Florida,8.997000000,3
North Carolina,126.8973,3
North Carolina,50.3832,7
North Carolina,76.704,8
Tennessee,-1.8295,1
California,10.896,1
California,47.994,2
California,13.7931,3
California,26.3967,3
California,66.9546,3
New Mexico,88.1295,5
Washington,3.757,1
California,8.2782,2
Washington,49.4982,3
California,66.6351,7
California,66.7152,8
New Mexico,49.2576,8
California,57.5928,9
Michigan,274.995,1
Minnesota,274.995,1
Michigan,49.497,1
Oklahoma,1.375,1
Wisconsin,35.2772,1
Missouri,9.116,2
Wisconsin,0.891,2
Indiana,43.1904,2
Kansas,10.9584,2
Michigan,35.6346,2
Michigan,83.9944,2
Nebraska,72.8946,2
Wisconsin,14.8707,3
Indiana,2.5452,4
Indiana,70.312,4
Indiana,1.356000000,4
Indiana,545.1884,4
Kansas,10.906,5
Michigan,111.591,5
Michigan,11.452,7
Michigan,184.2204,7
Michigan,152.0883,3
Illinois,10.9193,1
Illinois,25.06,1
Texas,8.499000000,1
Illinois,4.779,2
Texas,-0.559800000,2
Illinois,28.497,3
Texas,128.6805,3
Texas,3.462,3
Illinois,19.755,3
Texas,-1.3584,4
Illinois,3.8272,4
Texas,8.388,5
Illinois,76.6395,7
Texas,-33.32,7
Texas,27.7158,7
Connecticut,41.9958,1
New York,4.5954,1
Connecticut,10.7964,2
Maine,14.9556,2
Massachusetts,467.9922,2
New York,1114.512,2
Massachusetts,147.475,2
New York,34.5,2
New York,67.495,2
Delaware,52.4895,3
Maryland,4.908,3
New Jersey,91.7892,3
New York,8.107200000,3
New York,163.818,3
New York,1.6038,3
Massachusetts,24.9132,4
New York,115.1856,4
Rhode Island,742.632,4
New York,24.1224,4
New York,592.7896,4
New York,5.5,4
Connecticut,87.89,5
New York,1668.205,5
New Hampshire,247.485,5
Rhode Island,176.386,5
Vermont,336.635,5
New York,167.979,7
New York,157.4685,9
Rhode Island,2591.9568,9
Massachusetts,93.204,10
Pennsylvania,14.4,1
Ohio,0.4728,2
Pennsylvania,10.5754,2
Pennsylvania,-1.1996,2
Ohio,15.8631,3
Pennsylvania,-13.6461,3
Pennsylvania,3.8024,4
Ohio,-29.0745,7
Ohio,-0.6435,1
Pennsylvania,-12.9987,1
Pennsylvania,-71.99,2
Pennsylvania,-9.7972,2
Ohio,-253.4337,3
Pennsylvania,-8.379,3
Pennsylvania,-12.5103,3
Ohio,-20.2356,4
Pennsylvania,-181.265,5
Pennsylvania,-374.9925,5
Pennsylvania,-3.2175,5
Ohio,-52.641,6
Ohio,-9.7902,7
Pennsylvania,9.4437,7
Pennsylvania,-162.2296,8
Georgia,15.1158,2
Georgia,25.172,2
Kentucky,113.6742,2
Virginia,52.6344,2
Virginia,6.104,2
Virginia,16.2486,3
Virginia,20.7675,3
Kentucky,134.9925,3
Virginia,36.4704,4
Kentucky,204.1092,4
Arkansas,18.093,5
Kentucky,9.816,6
Virginia,0,13
Kentucky,64.3678,14
North Carolina,3.596,1
Florida,8.2848,2
Tennessee,11.9196,2
Florida,19.1786,2
North Carolina,16.6788,2
Florida,38.3952,3
Florida,-75.5958,3
Florida,19.9665,3
Tennessee,17.9982,3
Florida,31.198,4
Florida,38.396,5
Florida,41.7186,7
Florida,239.976,10
Florida,-16.426,4
Florida,-1811.0784,6
California,28.7964,1
California,28.497,1
California,3.7744,2
Washington,6.0114,2
California,85.491,3
California,37.7874,3
California,97.2,3
California,13.1985,3
California,22.6737,3
Washington,32.688,3
